OPR_DT,day_of_month,Month,Day_of_week,OPR_HR,Fuel,Solar,Load,Import,Price,Node
11/5/2019,5,11,3,21,4.13,0,26340.97,5259,55.43903,TH_ZP26
11/5/2019,5,11,3,22,4.13,0,24763.4,5593.6,50.08448,TH_ZP26
11/5/2019,5,11,3,23,4.13,0,22841.67,5157.2,43.9088,TH_ZP26
11/5/2019,5,11,3,24,4.13,0,21208.49,4833,41.0221,TH_ZP26
11/6/2019,6,11,4,1,4.22,0,20002.62,4883,38.29417,TH_ZP26
11/6/2019,6,11,4,2,4.22,0,19250.65,4472.91,37.24942,TH_ZP26
11/6/2019,6,11,4,3,4.22,0,18853.47,4196,35.18287,TH_ZP26
11/6/2019,6,11,4,4,4.22,0,18804.4,4238.97,35.69501,TH_ZP26
11/6/2019,6,11,4,5,4.22,0,19283.69,4878.22,38.60751,TH_ZP26
11/6/2019,6,11,4,6,4.22,0,20686.3,5303.4,45.98305,TH_ZP26
11/6/2019,6,11,4,7,4.22,44.81,22900.64,5800.4,56.12297,TH_ZP26
11/6/2019,6,11,4,8,4.22,626.45,23903.97,5170,43.25056,TH_ZP26
11/6/2019,6,11,4,9,4.22,1216.49,23848.76,4222,35.84,TH_ZP26
11/6/2019,6,11,4,10,4.22,1409.21,23614.52,4349,33.87792,TH_ZP26
11/6/2019,6,11,4,11,4.22,1441.4,23643.44,4560,30.25206,TH_ZP26
11/6/2019,6,11,4,12,4.22,1433.21,23646.4,4522,31.83084,TH_ZP26
11/6/2019,6,11,4,13,4.22,1446.13,23869.68,4643,30.58617,TH_ZP26
11/6/2019,6,11,4,14,4.22,1420.92,24449.03,4611,32.24074,TH_ZP26
11/6/2019,6,11,4,15,4.22,1296.75,25054.73,4821.2,36.69923,TH_ZP26
11/6/2019,6,11,4,16,4.22,849.35,25657.87,5255.6,46.85215,TH_ZP26
11/6/2019,6,11,4,17,4.22,178.91,26405.5,6046.17,74.88265,TH_ZP26
11/6/2019,6,11,4,18,4.22,0.16,27893.88,6333.83,117.6525,TH_ZP26
11/6/2019,6,11,4,19,4.22,0,27866.49,6543,79.56576,TH_ZP26
11/6/2019,6,11,4,20,4.22,0,27227.33,6578,62.29736,TH_ZP26
11/6/2019,6,11,4,21,4.22,0,26211.67,6385,54.79078,TH_ZP26
11/6/2019,6,11,4,22,4.22,0,24668.23,5955,49.35598,TH_ZP26
11/6/2019,6,11,4,23,4.22,0,22816.46,5178.33,44.16228,TH_ZP26
11/6/2019,6,11,4,24,4.22,0,21247.27,5168.52,41.08295,TH_ZP26
11/7/2019,7,11,5,1,4.21,0,20106.45,5126,34.34687,TH_ZP26
11/7/2019,7,11,5,2,4.21,0,19351.21,5088,32.66138,TH_ZP26
11/7/2019,7,11,5,3,4.21,0,18896.96,5078,31.13393,TH_ZP26
11/7/2019,7,11,5,4,4.21,0,18752.96,5078,31.5998,TH_ZP26
11/7/2019,7,11,5,5,4.21,0,19288.69,5360,36.21313,TH_ZP26
11/7/2019,7,11,5,6,4.21,0,20679.74,5890.4,41.03501,TH_ZP26
11/7/2019,7,11,5,7,4.21,33.33,22892.13,7209.8,47.78809,TH_ZP26
11/7/2019,7,11,5,8,4.21,449.5,23868.72,6279.69,40.16418,TH_ZP26
11/7/2019,7,11,5,9,4.21,1052.38,23843.42,5078,33,TH_ZP26
11/7/2019,7,11,5,10,4.21,1332.5,23688.55,4914,28.59467,TH_ZP26
11/7/2019,7,11,5,11,4.21,1417.73,23715.27,4880,27.63882,TH_ZP26
11/7/2019,7,11,5,12,4.21,1442.39,23755.25,4802,28.24869,TH_ZP26
11/7/2019,7,11,5,13,4.21,1439.92,24051.85,4867,29.11469,TH_ZP26
11/7/2019,7,11,5,14,4.21,1401.6,24744.83,4846,32.69727,TH_ZP26
11/7/2019,7,11,5,15,4.21,1252.23,25613.21,5054.2,34.8467,TH_ZP26
11/7/2019,7,11,5,16,4.21,805.38,26095.73,6274.6,46.30218,TH_ZP26
11/7/2019,7,11,5,17,4.21,220.37,26749.52,6581,69.82286,TH_ZP26
11/7/2019,7,11,5,18,4.21,0.02,28156.95,6924,142.19193,TH_ZP26
11/7/2019,7,11,5,19,4.21,0,28044.76,6988,72.34665,TH_ZP26
11/7/2019,7,11,5,20,4.21,0,27372.88,7099,58.41983,TH_ZP26
11/7/2019,7,11,5,21,4.21,0,26288.09,7186,49.44236,TH_ZP26
11/7/2019,7,11,5,22,4.21,0,24765.24,6782.8,46,TH_ZP26
11/7/2019,7,11,5,23,4.21,0,22933.24,6300.4,39.78137,TH_ZP26
11/7/2019,7,11,5,24,4.21,0,21311.62,6214,37.67731,TH_ZP26
11/8/2019,8,11,6,1,4.11,0,20055.46,5688,36.0798,TH_ZP26
11/8/2019,8,11,6,2,4.11,0,19239.28,5517,34.44622,TH_ZP26
11/8/2019,8,11,6,3,4.11,0,18802.35,5488,32.9982,TH_ZP26
11/8/2019,8,11,6,4,4.11,0,18688.47,5568,34.11706,TH_ZP26
11/8/2019,8,11,6,5,4.11,0,19241.26,5722.6,35.71722,TH_ZP26
11/8/2019,8,11,6,6,4.11,0,20611.17,6261.4,40.93749,TH_ZP26
11/8/2019,8,11,6,7,4.11,28.91,22626.52,7268.8,48.57448,TH_ZP26
11/8/2019,8,11,6,8,4.11,438.09,23606.87,6400.4,37.75766,TH_ZP26
11/8/2019,8,11,6,9,4.11,1041.11,23603.09,5198,31.08934,TH_ZP26
11/8/2019,8,11,6,10,4.11,1325.9,23532.6,4980,27.82935,TH_ZP26
11/8/2019,8,11,6,11,4.11,1409.69,23526.31,5048,26.18219,TH_ZP26
11/8/2019,8,11,6,12,4.11,1433.65,23779.6,4999,28.32618,TH_ZP26
11/8/2019,8,11,6,13,4.11,1432.12,24040.07,5015,28.7481,TH_ZP26
11/8/2019,8,11,6,14,4.11,1396.56,24814.79,5178,31.0914,TH_ZP26
11/8/2019,8,11,6,15,4.11,1250.03,25492.44,5313.2,32.80139,TH_ZP26
11/8/2019,8,11,6,16,4.11,805.57,26243.42,6422.6,43.75055,TH_ZP26
11/8/2019,8,11,6,17,4.11,218.73,26966.21,6836,67.0025,TH_ZP26
11/8/2019,8,11,6,18,4.11,0.02,27767.09,7690.57,96.19365,TH_ZP26
11/8/2019,8,11,6,19,4.11,0,27969.57,7224.43,54.04784,TH_ZP26
11/8/2019,8,11,6,20,4.11,0,27075.77,7141,54.85596,TH_ZP26
11/8/2019,8,11,6,21,4.11,0,25953.95,7099,48.91343,TH_ZP26
11/8/2019,8,11,6,22,4.11,0,24607.92,6904.8,44.42806,TH_ZP26
11/8/2019,8,11,6,23,4.11,0,22955.92,6516.4,38.99759,TH_ZP26
11/8/2019,8,11,6,24,4.11,0,21356.14,5998.32,37.31618,TH_ZP26
11/9/2019,9,11,7,1,4.02,0,20176.45,5938,39.89771,TH_ZP26
11/9/2019,9,11,7,2,4.02,0,19320.45,6100.51,37.33423,TH_ZP26
11/9/2019,9,11,7,3,4.02,0,18736,5895.11,35.65459,TH_ZP26
11/9/2019,9,11,7,4,4.02,0,18381.77,5891,35.64047,TH_ZP26
11/9/2019,9,11,7,5,4.02,0,18495.01,6170,36.74518,TH_ZP26
11/9/2019,9,11,7,6,4.02,0,19079.82,6377,37.86476,TH_ZP26
11/9/2019,9,11,7,7,4.02,24.68,19919.55,6757,40.98076,TH_ZP26
11/9/2019,9,11,7,8,4.02,421.77,20390.33,5922,33.68987,TH_ZP26
11/9/2019,9,11,7,9,4.02,1021.65,20727.14,5281,27.98288,TH_ZP26
11/9/2019,9,11,7,10,4.02,1307.26,20857.91,5153,22.73065,TH_ZP26
11/9/2019,9,11,7,11,4.02,1390.54,20952.19,5130,23.37747,TH_ZP26
11/9/2019,9,11,7,12,4.02,1412.05,21060.61,5084,24.15923,TH_ZP26
11/9/2019,9,11,7,13,4.02,1411.33,21388.9,5084,24.14481,TH_ZP26
11/9/2019,9,11,7,14,4.02,1372.64,21968.46,5223,26.4882,TH_ZP26
11/9/2019,9,11,7,15,4.02,1221.49,22756.45,5696.2,27.96838,TH_ZP26
11/9/2019,9,11,7,16,4.02,779.84,23418.92,6224.6,37.90959,TH_ZP26
11/9/2019,9,11,7,17,4.02,209.3,24362.95,7380,53.93515,TH_ZP26
11/9/2019,9,11,7,18,4.02,0.02,25889.07,8034,79.43841,TH_ZP26
11/9/2019,9,11,7,19,4.02,0,25985.38,7757,58.57033,TH_ZP26
11/9/2019,9,11,7,20,4.02,0,25338.64,7664,53.88022,TH_ZP26
11/9/2019,9,11,7,21,4.02,0,24519.51,7441,45.38392,TH_ZP26
11/9/2019,9,11,7,22,4.02,0,23263.43,7293.6,39.54775,TH_ZP26
11/9/2019,9,11,7,23,4.02,0,21914.14,6935.2,38.37973,TH_ZP26
11/9/2019,9,11,7,24,4.02,0,20545.18,6460.85,37.18972,TH_ZP26
11/10/2019,10,11,1,1,4.02,0,19530.52,5874,35.80253,TH_ZP26
11/10/2019,10,11,1,2,4.02,0,18716.19,5726,33.96648,TH_ZP26
11/10/2019,10,11,1,3,4.02,0,18148.82,5828,31.81956,TH_ZP26
11/10/2019,10,11,1,4,4.02,0,17873.71,5930,34.15546,TH_ZP26
11/10/2019,10,11,1,5,4.02,0,17872.2,6076,35.16202,TH_ZP26
11/10/2019,10,11,1,6,4.02,0,18233.83,6189.7,35.69821,TH_ZP26
11/10/2019,10,11,1,7,4.02,18.65,18624.02,5925.01,35.75548,TH_ZP26
11/10/2019,10,11,1,8,4.02,405.04,18919.23,5631,30.73387,TH_ZP26
11/10/2019,10,11,1,9,4.02,996.52,19086.43,5123,25.35422,TH_ZP26
11/10/2019,10,11,1,10,4.02,1273.72,19268.45,4610,19.17386,TH_ZP26
11/10/2019,10,11,1,11,4.02,1360.56,19254.31,4597,20.37766,TH_ZP26
11/10/2019,10,11,1,12,4.02,1400.39,19452.83,4554,20.66543,TH_ZP26
11/10/2019,10,11,1,13,4.02,1401.65,19881.83,4801,22.06883,TH_ZP26
11/10/2019,10,11,1,14,4.02,1359.48,20481.47,5014,25.11977,TH_ZP26
11/10/2019,10,11,1,15,4.02,1205.51,21258.05,5130,29.29656,TH_ZP26
11/10/2019,10,11,1,16,4.02,757.75,22148.34,5603.75,35.17002,TH_ZP26
11/10/2019,10,11,1,17,4.02,198.34,23306.18,7074.8,46.34568,TH_ZP26
11/10/2019,10,11,1,18,4.02,0.02,25140.9,7633,72.17916,TH_ZP26
11/10/2019,10,11,1,19,4.02,0,25370.5,7438,53.75977,TH_ZP26
11/10/2019,10,11,1,20,4.02,0,24817.03,7356,46.65762,TH_ZP26
11/10/2019,10,11,1,21,4.02,0,24061.28,6640.6,43.1199,TH_ZP26
11/10/2019,10,11,1,22,4.02,0,22709.01,6611.32,37.46309,TH_ZP26
11/10/2019,10,11,1,23,4.02,0,21308.46,6464,35.99426,TH_ZP26
11/10/2019,10,11,1,24,4.02,0,19856.29,6071,35.09533,TH_ZP26
11/11/2019,11,11,2,1,4.02,0,18987.63,6346,32.49301,TH_ZP26
11/11/2019,11,11,2,2,4.02,0,18294.23,6318,31.10016,TH_ZP26
11/11/2019,11,11,2,3,4.02,0,17924.8,6241,30.95875,TH_ZP26
11/11/2019,11,11,2,4,4.02,0,17832.04,6209,33.60106,TH_ZP26
11/11/2019,11,11,2,5,4.02,0,18257.81,6533.59,35.88212,TH_ZP26
11/11/2019,11,11,2,6,4.02,0,19410.05,7244,41.13636,TH_ZP26
11/11/2019,11,11,2,7,4.02,16.84,21125.56,7815,41.47024,TH_ZP26
11/11/2019,11,11,2,8,4.02,391.86,22109.08,6436.93,36.15061,TH_ZP26
11/11/2019,11,11,2,9,4.02,993.76,22328.13,5970,28.85387,TH_ZP26
11/11/2019,11,11,2,10,4.02,1290.33,22280.45,5934,26.52585,TH_ZP26
11/11/2019,11,11,2,11,4.02,1377.47,22341.36,5912,25.85477,TH_ZP26
11/11/2019,11,11,2,12,4.02,1394.55,22433.32,5867,25.81964,TH_ZP26
11/11/2019,11,11,2,13,4.02,1380.64,22762.06,5893,27.46097,TH_ZP26
11/11/2019,11,11,2,14,4.02,1322.12,23488.37,5922,30.14746,TH_ZP26
11/11/2019,11,11,2,15,4.02,1138.31,24109.03,6085.2,33.73359,TH_ZP26
11/11/2019,11,11,2,16,4.02,684.11,24858.85,7311.6,40.85388,TH_ZP26
11/11/2019,11,11,2,17,4.02,171.96,25484.27,8239,62.28394,TH_ZP26
11/11/2019,11,11,2,18,4.02,0.02,26918.52,8483,115.54044,TH_ZP26
11/11/2019,11,11,2,19,4.02,0,26784.29,8338,62.21494,TH_ZP26
11/11/2019,11,11,2,20,4.02,0,26156.58,8188,53.72696,TH_ZP26
11/11/2019,11,11,2,21,4.02,0,25296.77,7955,46.49636,TH_ZP26
11/11/2019,11,11,2,22,4.02,0,23939.03,7549.6,42.31513,TH_ZP26
11/11/2019,11,11,2,23,4.02,0,22365.82,6794.2,38.741,TH_ZP26
11/11/2019,11,11,2,24,4.02,0,20721.43,6467,36.12346,TH_ZP26
11/12/2019,12,11,3,1,3.9,0,19693.42,5865,40.74237,TH_ZP26
11/12/2019,12,11,3,2,3.9,0,18957.68,5685,37.23435,TH_ZP26
11/12/2019,12,11,3,3,3.9,0,18491.74,5522,34.95453,TH_ZP26
11/12/2019,12,11,3,4,3.9,0,18386.51,5685,36.04834,TH_ZP26
11/12/2019,12,11,3,5,3.9,0,18884.28,5966,38.88251,TH_ZP26
11/12/2019,12,11,3,6,3.9,0,20104.04,6802.4,41.0853,TH_ZP26
11/12/2019,12,11,3,7,3.9,6.82,21969.97,7390.8,52.18374,TH_ZP26
11/12/2019,12,11,3,8,3.9,332.97,22949.38,6616.4,39.86386,TH_ZP26
11/12/2019,12,11,3,9,3.9,878.59,22974.29,5418,34.38188,TH_ZP26
11/12/2019,12,11,3,10,3.9,1172.15,22844.36,5197,31.67496,TH_ZP26
11/12/2019,12,11,3,11,3.9,1258.04,22952.29,5533,30.54109,TH_ZP26
11/12/2019,12,11,3,12,3.9,1272.57,23047.82,5511,30.88615,TH_ZP26
11/12/2019,12,11,3,13,3.9,1255.51,23359.33,5679,30.21884,TH_ZP26
11/12/2019,12,11,3,14,3.9,1169.52,24005.07,5803,32.84661,TH_ZP26
11/12/2019,12,11,3,15,3.9,963.86,24727.26,6372.2,37.41794,TH_ZP26
11/12/2019,12,11,3,16,3.9,560.9,25427.2,7447.6,43.54096,TH_ZP26
11/12/2019,12,11,3,17,3.9,137.52,26157.71,8449,62.07551,TH_ZP26
11/12/2019,12,11,3,18,3.9,0.01,27567.09,8618,137.67548,TH_ZP26
11/12/2019,12,11,3,19,3.9,0,27437.43,8509,69.56037,TH_ZP26
11/12/2019,12,11,3,20,3.9,0,26752.25,8259,53.98242,TH_ZP26
11/12/2019,12,11,3,21,3.9,0,25755.42,8040.18,47.90491,TH_ZP26
11/12/2019,12,11,3,22,3.9,0,24298.72,7846.8,43.12463,TH_ZP26
11/12/2019,12,11,3,23,3.9,0,22639.87,7262.4,40.61841,TH_ZP26
11/12/2019,12,11,3,24,3.9,0,20981.77,6781,37.33899,TH_ZP26
11/13/2019,13,11,4,1,3.91,0,19815.55,6422,32.23743,TH_ZP26
11/13/2019,13,11,4,2,3.91,0,19044.57,6197,31.50834,TH_ZP26
11/13/2019,13,11,4,3,3.91,0,18578.94,6093,31.10983,TH_ZP26
11/13/2019,13,11,4,4,3.91,0,18486.67,5994,32.75929,TH_ZP26
11/13/2019,13,11,4,5,3.91,0,18913.03,6226,33.80965,TH_ZP26
11/13/2019,13,11,4,6,3.91,0,20224.85,6770,37.43404,TH_ZP26
11/13/2019,13,11,4,7,3.91,1.8,22069.78,8059.4,43.57119,TH_ZP26
11/13/2019,13,11,4,8,3.91,216.83,23073.35,7357,37.22157,TH_ZP26
11/13/2019,13,11,4,9,3.91,660.64,23236.05,6392,35.08119,TH_ZP26
11/13/2019,13,11,4,10,3.91,974.34,23106.94,6126.07,30.98683,TH_ZP26
11/13/2019,13,11,4,11,3.91,1088.61,23113.61,6102,28.55621,TH_ZP26
11/13/2019,13,11,4,12,3.91,1109.1,23148.58,6051,28.82156,TH_ZP26
11/13/2019,13,11,4,13,3.91,1103.82,23415.33,6120,30.15949,TH_ZP26
11/13/2019,13,11,4,14,3.91,1049.49,23962.68,6376,32.44128,TH_ZP26
11/13/2019,13,11,4,15,3.91,876.47,24535.1,7135.4,37.92223,TH_ZP26
11/13/2019,13,11,4,16,3.91,500.03,25107.26,7601.8,46.35153,TH_ZP26
11/13/2019,13,11,4,17,3.91,114.5,25679.86,8033,57.58129,TH_ZP26
11/13/2019,13,11,4,18,3.91,0.01,27115.32,8482,65.01976,TH_ZP26
11/13/2019,13,11,4,19,3.91,0,27060.22,8538,56.92841,TH_ZP26
11/13/2019,13,11,4,20,3.91,0,26570.04,8443,48.22933,TH_ZP26
11/13/2019,13,11,4,21,3.91,0,25772.79,8255.8,43.81259,TH_ZP26
11/13/2019,13,11,4,22,3.91,0,24431.67,7905.4,41,TH_ZP26
11/13/2019,13,11,4,23,3.91,0,22605.22,7409,38.22023,TH_ZP26
11/13/2019,13,11,4,24,3.91,0,20934.92,6799,37.14115,TH_ZP26
11/14/2019,14,11,5,1,3.85,0,19897.82,6353,37.34355,TH_ZP26
11/14/2019,14,11,5,2,3.85,0,19102.23,6115,35.64899,TH_ZP26
11/14/2019,14,11,5,3,3.85,0,18632.82,5981,33.02172,TH_ZP26
11/14/2019,14,11,5,4,3.85,0,18427.79,5835,34.52214,TH_ZP26
11/14/2019,14,11,5,5,3.85,0,18841.89,5847,35.64,TH_ZP26
11/14/2019,14,11,5,6,3.85,0,20402.22,6429.4,40.42559,TH_ZP26
11/14/2019,14,11,5,7,3.85,1.35,22241.35,7201.8,53.50329,TH_ZP26
11/14/2019,14,11,5,8,3.85,243.83,23139.57,6867.4,39.98797,TH_ZP26
11/14/2019,14,11,5,9,3.85,744.69,23245.5,6074.3,36.62606,TH_ZP26
11/14/2019,14,11,5,10,3.85,1099.99,23221.89,5509,35.8613,TH_ZP26
11/14/2019,14,11,5,11,3.85,1227.91,23100.08,5747,32.4185,TH_ZP26
11/14/2019,14,11,5,12,3.85,1249.88,23012.11,5647,31.22518,TH_ZP26
11/14/2019,14,11,5,13,3.85,1229.5,23125.23,5475,31.14816,TH_ZP26
11/14/2019,14,11,5,14,3.85,1125.29,23575.92,5735,32.32769,TH_ZP26
11/14/2019,14,11,5,15,3.85,913.18,24007.35,6007.2,36.88392,TH_ZP26
11/14/2019,14,11,5,16,3.85,520.9,24455.47,6676.6,43.5682,TH_ZP26
11/14/2019,14,11,5,17,3.85,118.53,25060.35,7771.23,56.09852,TH_ZP26
11/14/2019,14,11,5,18,3.85,0,26881.27,7818.97,86.61625,TH_ZP26
11/14/2019,14,11,5,19,3.85,0,26879.64,7797.8,56.2875,TH_ZP26
11/14/2019,14,11,5,20,3.85,0,26321.47,7803,49.64,TH_ZP26
11/14/2019,14,11,5,21,3.85,0,25554.59,7453.8,45.36044,TH_ZP26
11/14/2019,14,11,5,22,3.85,0,24010.4,6989.4,40.29176,TH_ZP26
11/14/2019,14,11,5,23,3.85,0,22251.36,6937,37.64,TH_ZP26
11/14/2019,14,11,5,24,3.85,0,20741.02,6476.93,35.88981,TH_ZP26
11/15/2019,15,11,6,1,3.86,0,19787.72,6034,35.30163,TH_ZP26
11/15/2019,15,11,6,2,3.86,0,19019.85,5887,32.19828,TH_ZP26
11/15/2019,15,11,6,3,3.86,0,18584.99,5877,31.13462,TH_ZP26
11/15/2019,15,11,6,4,3.86,0,18446.49,5964,31.65574,TH_ZP26
11/15/2019,15,11,6,5,3.86,0,18861.27,5824,33.14803,TH_ZP26
11/15/2019,15,11,6,6,3.86,0,20142.1,6310,36.69394,TH_ZP26
11/15/2019,15,11,6,7,3.86,1.96,22046.08,7337.4,46.08152,TH_ZP26
11/15/2019,15,11,6,8,3.86,181.41,22905.89,7012,36.94368,TH_ZP26
11/15/2019,15,11,6,9,3.86,541.99,22943.38,6241,33.31086,TH_ZP26
11/15/2019,15,11,6,10,3.86,817.9,22727.37,5777,30.95253,TH_ZP26
11/15/2019,15,11,6,11,3.86,966.3,22585,5789,28.25308,TH_ZP26
11/15/2019,15,11,6,12,3.86,1032.71,22512.2,5732,27.51216,TH_ZP26
11/15/2019,15,11,6,13,3.86,1071.7,22474.36,5738,27.24332,TH_ZP26
11/15/2019,15,11,6,14,3.86,1083.08,22865.4,5658,29.17255,TH_ZP26
11/15/2019,15,11,6,15,3.86,977.27,23315.93,5907.68,31.94507,TH_ZP26
11/15/2019,15,11,6,16,3.86,599.78,23728.04,7178.6,40.6699,TH_ZP26
11/15/2019,15,11,6,17,3.86,147.7,24463.63,7661,50.93948,TH_ZP26
11/15/2019,15,11,6,18,3.86,0,26110.03,7978,81.0084,TH_ZP26
11/15/2019,15,11,6,19,3.86,0,26130.63,7940,55.01054,TH_ZP26
11/15/2019,15,11,6,20,3.86,0,25584.16,7743,47.90342,TH_ZP26
11/15/2019,15,11,6,21,3.86,0,24849.83,7550.8,41.61303,TH_ZP26
11/15/2019,15,11,6,22,3.86,0,23564.27,7226.4,40.69573,TH_ZP26
11/15/2019,15,11,6,23,3.86,0,22186.31,6801,39.90501,TH_ZP26
11/15/2019,15,11,6,24,3.86,0,20649.71,6185,35.88104,TH_ZP26
11/16/2019,16,11,7,1,3.83,0,19699.25,6141.02,32.31235,TH_ZP26
11/16/2019,16,11,7,2,3.83,0,18971.8,6035.16,32.2804,TH_ZP26
11/16/2019,16,11,7,3,3.83,0,18432.38,5902.06,32.29013,TH_ZP26
11/16/2019,16,11,7,4,3.83,0,18209.54,6008.93,32.26623,TH_ZP26
11/16/2019,16,11,7,5,3.83,0,18144.05,5997,31.44123,TH_ZP26
11/16/2019,16,11,7,6,3.83,0,18593.11,6147,33.64412,TH_ZP26
11/16/2019,16,11,7,7,3.83,0.88,19243.46,6242,34.51038,TH_ZP26
11/16/2019,16,11,7,8,3.83,308.23,19663.52,5658,32.34658,TH_ZP26
11/16/2019,16,11,7,9,3.83,906.46,19864.58,5436,26.55943,TH_ZP26
11/16/2019,16,11,7,10,3.83,1246.78,19703.4,4797,21.96965,TH_ZP26
11/16/2019,16,11,7,11,3.83,1343.84,19683.95,5006,21.16096,TH_ZP26
11/16/2019,16,11,7,12,3.83,1365.85,19752.94,4793,20.42615,TH_ZP26
11/16/2019,16,11,7,13,3.83,1365.18,19976.51,4848,22.04923,TH_ZP26
11/16/2019,16,11,7,14,3.83,1324.61,20423.58,4952,23.01671,TH_ZP26
11/16/2019,16,11,7,15,3.83,1158.86,21038.84,5325,28.14,TH_ZP26
11/16/2019,16,11,7,16,3.83,703.62,21819.91,6050.4,36.1108,TH_ZP26
11/16/2019,16,11,7,17,3.83,170.53,22824.22,7510.8,47.654,TH_ZP26
11/16/2019,16,11,7,18,3.83,0,24585.9,7968,57.17649,TH_ZP26
11/16/2019,16,11,7,19,3.83,0,24844.48,7793,44.04791,TH_ZP26
11/16/2019,16,11,7,20,3.83,0,24317.15,7576,47.49092,TH_ZP26
11/16/2019,16,11,7,21,3.83,0,23594.85,7277.6,42.76669,TH_ZP26
11/16/2019,16,11,7,22,3.83,0,22604.52,6852.2,38.55022,TH_ZP26
11/16/2019,16,11,7,23,3.83,0,21515.81,6707.32,36.77233,TH_ZP26
11/16/2019,16,11,7,24,3.83,0,20358.44,6284,33.90883,TH_ZP26
11/17/2019,17,11,1,1,3.83,0,19492.8,6377,33.12221,TH_ZP26
11/17/2019,17,11,1,2,3.83,0,18719.35,6277,33.03332,TH_ZP26
11/17/2019,17,11,1,3,3.83,0,18159.75,6306,32.30355,TH_ZP26
11/17/2019,17,11,1,4,3.83,0,17896.26,6442,32.41576,TH_ZP26
11/17/2019,17,11,1,5,3.83,0,17974.26,6340,32.72841,TH_ZP26
11/17/2019,17,11,1,6,3.83,0,18353.47,6505,32.9048,TH_ZP26
11/17/2019,17,11,1,7,3.83,0.75,18850.3,6531.19,35.92072,TH_ZP26
11/17/2019,17,11,1,8,3.83,312.61,19038.63,6012,30.7267,TH_ZP26
11/17/2019,17,11,1,9,3.83,921.15,19255.98,5291.43,25.02029,TH_ZP26
11/17/2019,17,11,1,10,3.83,1256.49,19266.02,4821,21.08724,TH_ZP26
11/17/2019,17,11,1,11,3.83,1350.59,19449.8,4770,20.77832,TH_ZP26
11/17/2019,17,11,1,12,3.83,1373.18,19744.75,4789,21.48986,TH_ZP26
11/17/2019,17,11,1,13,3.83,1364.44,20240.76,5133,22.98653,TH_ZP26
11/17/2019,17,11,1,14,3.83,1324.55,21047.75,5347.32,26.08736,TH_ZP26
11/17/2019,17,11,1,15,3.83,1165.52,21973.98,5723.2,31.08673,TH_ZP26
11/17/2019,17,11,1,16,3.83,699.82,22974.87,6521.6,39.91082,TH_ZP26
11/17/2019,17,11,1,17,3.83,164.76,24165.72,7493,52.37337,TH_ZP26
11/17/2019,17,11,1,18,3.83,0,26081.79,7901,82.2007,TH_ZP26
11/17/2019,17,11,1,19,3.83,0,26038.95,7919,54.92409,TH_ZP26
11/17/2019,17,11,1,20,3.83,0,25276.78,7873,48.28847,TH_ZP26
11/17/2019,17,11,1,21,3.83,0,24381.78,7699,47.24289,TH_ZP26
11/17/2019,17,11,1,22,3.83,0,23008.59,7259.6,40.87071,TH_ZP26
11/17/2019,17,11,1,23,3.83,0,21558.78,7121.2,37.49066,TH_ZP26
11/17/2019,17,11,1,24,3.83,0,20060.26,6577.23,35.49348,TH_ZP26
11/18/2019,18,11,2,1,3.83,0,19153.38,6523.71,32.8306,TH_ZP26
11/18/2019,18,11,2,2,3.83,0,18528.08,6214.59,31.17208,TH_ZP26
11/18/2019,18,11,2,3,3.83,0,18179.33,6204,30.52708,TH_ZP26
11/18/2019,18,11,2,4,3.83,0,18126.08,6091.4,31.27963,TH_ZP26
11/18/2019,18,11,2,5,3.83,0,18707.04,6074.23,35.58708,TH_ZP26
11/18/2019,18,11,2,6,3.83,0,20389,6887.4,38.71174,TH_ZP26
11/18/2019,18,11,2,7,3.83,0.46,22500.16,7396.8,55.30715,TH_ZP26
11/18/2019,18,11,2,8,3.83,308.56,23569.88,7101.4,39.89818,TH_ZP26
11/18/2019,18,11,2,9,3.83,920.19,23688.69,5849,32.53396,TH_ZP26
11/18/2019,18,11,2,10,3.83,1257.69,23723.18,5629,28.44675,TH_ZP26
11/18/2019,18,11,2,11,3.83,1352.77,23831.78,5747,27.01768,TH_ZP26
11/18/2019,18,11,2,12,3.83,1375.6,24162.73,5720,28.51195,TH_ZP26
11/18/2019,18,11,2,13,3.83,1365.84,24644.87,5805,30.47562,TH_ZP26
11/18/2019,18,11,2,14,3.83,1325.1,25575.57,6112.2,34.16656,TH_ZP26
11/18/2019,18,11,2,15,3.83,1162.4,26329.5,6274.44,37.21918,TH_ZP26
11/18/2019,18,11,2,16,3.83,690.48,27037.54,7340,45.20507,TH_ZP26
11/18/2019,18,11,2,17,3.83,159.22,27661.45,7735.73,57.38451,TH_ZP26
11/18/2019,18,11,2,18,3.83,0,29081.6,8277,108.1633,TH_ZP26
11/18/2019,18,11,2,19,3.83,0,28752.87,8008,59.71171,TH_ZP26
11/18/2019,18,11,2,20,3.83,0,27750.03,7854,46.59749,TH_ZP26
11/18/2019,18,11,2,21,3.83,0,26661.56,7533,44.54775,TH_ZP26
11/18/2019,18,11,2,22,3.83,0,24973.74,7512.8,44.23206,TH_ZP26
11/18/2019,18,11,2,23,3.83,0,22869.82,7267.4,38.79522,TH_ZP26
11/18/2019,18,11,2,24,3.83,0,21145.92,6596,33.78077,TH_ZP26
11/19/2019,19,11,3,1,3.97,0,20100.57,5482,33.2005,TH_ZP26
11/19/2019,19,11,3,2,3.97,0,19307.18,5521,33.06857,TH_ZP26
